1581415504764,-0.20523274,0.24735308,-0.8680239,ZIGZAG
1581415504768,-0.3276124,0.09443116,-0.962677,ZIGZAG
1581415504773,-0.23330986,-0.018113136,-0.6414318,ZIGZAG
1581415504779,-0.028281748,-0.08331442,-0.068219185,ZIGZAG
1581415504786,0.0042366385,-0.08082199,0.29808426,ZIGZAG
1581415504789,-0.072146595,-0.025596142,0.29403114,ZIGZAG
1581415504794,-0.0070621967,0.10712814,-0.053435326,ZIGZAG
1581415504799,-0.059360504,0.16488862,-0.5086994,ZIGZAG
1581415504804,-0.23404121,0.081549406,-0.78128433,ZIGZAG
1581415504809,-0.26684618,-0.06127906,-0.5606499,ZIGZAG
1581415504833,-0.043282807,-0.18947482,-0.103972435,ZIGZAG
1581415504833,0.058326602,-0.21115041,0.31825447,ZIGZAG
1581415504835,0.02273029,-0.034885168,0.33082294,ZIGZAG
1581415504835,0.06582481,0.101104975,-0.025172234,ZIGZAG
1581415504835,-0.054195285,0.22546744,-0.40013218,ZIGZAG
1581415504842,-0.19624203,0.22951937,-0.71520996,ZIGZAG
1581415504845,-0.2763055,0.10774946,-0.59166336,ZIGZAG
1581415504863,-0.13568395,-0.024308205,-0.17216778,ZIGZAG
1581415504863,0.02137655,-0.105520725,0.3285532,ZIGZAG
1581415504865,0.034154296,-0.05128765,0.4967184,ZIGZAG
1581415504866,0.0029962063,0.050685167,0.26908875,ZIGZAG
1581415504871,0.033890724,0.09845567,-0.18577957,ZIGZAG
1581415504876,-0.015319586,0.14214993,-0.6292553,ZIGZAG
1581415504880,-0.299066,-0.009550333,-0.69313717,ZIGZAG
1581415504920,-0.2652173,-0.103922844,-0.35625267,ZIGZAG
1581415504920,0.021730185,-0.17705297,0.22512722,ZIGZAG
1581415504920,0.06492251,-0.09842515,0.5196266,ZIGZAG
1581415504920,-0.0025190115,0.10963464,0.29746246,ZIGZAG
1581415504920,0.101172686,0.2967081,-0.09544754,ZIGZAG
1581415504920,0.01068002,0.47922182,-0.61812973,ZIGZAG
1581415504922,-0.25147945,0.48174,-0.9518795,ZIGZAG
1581415504922,-0.2034409,0.27079177,-0.78901863,ZIGZAG
1581415504926,-0.08195531,0.18194604,-0.20511055,ZIGZAG
1581415504956,0.008609772,0.17563653,0.21683216,ZIGZAG
1581415504956,0.034115076,0.17977524,0.2665701,ZIGZAG
1581415504956,0.12994725,0.28763914,-0.03230667,ZIGZAG
1581415504956,0.18189919,0.49432158,-0.42664623,ZIGZAG
1581415504956,-0.06542832,0.447376,-0.6703615,ZIGZAG
1581415504956,-0.22103858,0.40539193,-0.5970373,ZIGZAG
1581415504962,-0.16455966,0.361655,-0.33931732,ZIGZAG
1581415504967,0.10641128,0.19433498,-0.015551567,ZIGZAG
1581415504971,0.19051754,0.3271191,0.26028347,ZIGZAG
1581415504976,0.08525878,0.5123677,0.15007687,ZIGZAG
1581415505008,0.2208628,0.6334977,-0.104397774,ZIGZAG
1581415505008,0.09800506,0.6794667,-0.5361204,ZIGZAG
1581415505008,-0.07761222,0.5995493,-0.774827,ZIGZAG
1581415505008,-0.0532431,0.47133446,-0.5621071,ZIGZAG
1581415505008,0.16589773,0.1873312,-0.0062437057,ZIGZAG
1581415505008,0.19496888,0.16538167,0.54813766,ZIGZAG
1581415505013,0.077851236,0.47689438,0.6767559,ZIGZAG
1581415505018,0.16372353,0.5404427,0.20922947,ZIGZAG
1581415505022,0.18908423,0.49153757,-0.43293858,ZIGZAG
1581415505027,0.034012616,0.67614365,-0.70700264,ZIGZAG
1581415505059,-0.17544949,0.65946627,-0.6302099,ZIGZAG
1581415505059,-0.08381736,0.40937352,-0.27843666,ZIGZAG
1581415505059,0.17394114,0.31456947,0.14860821,ZIGZAG
1581415505059,0.30196333,0.49603367,0.3878975,ZIGZAG
1581415505062,0.22940052,0.6000054,0.14443302,ZIGZAG
1581415505062,0.27934963,0.6055472,-0.26117992,ZIGZAG
1581415505063,0.27018827,0.74510527,-0.5787144,ZIGZAG
1581415505070,-0.081591964,0.63413715,-0.6746435,ZIGZAG
1581415505073,0.13127297,0.4297197,-0.509326,ZIGZAG
1581415505078,0.13039094,0.21158051,-0.029340744,ZIGZAG
1581415505109,0.27102655,0.18351436,0.36894608,ZIGZAG
1581415505110,0.36250478,0.5088937,0.40276337,ZIGZAG
1581415505110,0.015929937,0.57742834,-0.055826187,ZIGZAG
1581415505110,0.34138834,0.72746587,-0.44972897,ZIGZAG
1581415505110,0.19377494,0.97691274,-0.715786,ZIGZAG
1581415505110,-0.0630613,0.9696262,-0.7135992,ZIGZAG
1581415505116,0.15935391,0.6783452,-0.37309647,ZIGZAG
1581415505119,0.18714863,0.4314685,0.1455574,ZIGZAG
1581415505124,0.3302436,0.55069876,0.42378616,ZIGZAG
1581415505129,0.4712122,0.65517855,0.09983349,ZIGZAG
1581415505167,0.1397897,0.5930226,-0.44321918,ZIGZAG
1581415505167,0.17825079,0.6803224,-0.67254066,ZIGZAG
1581415505167,0.35601753,0.90117073,-0.5914135,ZIGZAG
1581415505167,-0.030234516,0.87995386,-0.34992027,ZIGZAG
1581415505167,-0.068651915,0.57460546,-0.042263985,ZIGZAG
1581415505168,0.148942,0.14294362,0.30464745,ZIGZAG
1581415505168,0.14099741,0.14588475,0.54106045,ZIGZAG
1581415505170,0.3156783,0.37946415,0.27251148,ZIGZAG
1581415505176,0.31591445,0.2954707,-0.30852795,ZIGZAG
1581415505180,0.41195327,0.41800618,-0.5874357,ZIGZAG
1581415505215,0.4976806,0.7566676,-0.3869505,ZIGZAG
1581415505216,0.19135642,0.8660004,-0.08152771,ZIGZAG
1581415505216,0.09246522,0.8033879,0.21383381,ZIGZAG
1581415505216,0.21466392,0.48342347,0.3924837,ZIGZAG
1581415505216,0.43868715,0.09402013,0.39619255,ZIGZAG
1581415505216,0.65964353,0.029616356,0.16960907,ZIGZAG
1581415505216,0.5473707,0.084860325,-0.33492184,ZIGZAG
1581415505221,0.22279382,0.106093645,-0.8207283,ZIGZAG
1581415505225,0.44814306,0.37337804,-0.65449905,ZIGZAG
1581415505230,0.35702056,0.7656288,-0.036366463,ZIGZAG
1581415505263,0.23229676,1.0897346,0.7164707,ZIGZAG
1581415505263,0.37658948,1.2586582,1.0143623,ZIGZAG
1581415505263,0.37497133,1.043879,0.6500683,ZIGZAG
1581415505263,0.46601272,0.7244623,0.077739716,ZIGZAG
1581415505264,0.38735723,0.3514166,-0.5775194,ZIGZAG
1581415505264,0.23869365,-0.09110069,-0.84770393,ZIGZAG
1581415505267,0.38404942,-0.080327034,-0.45845985,ZIGZAG
1581415505273,0.14622915,0.1990478,-0.17240429,ZIGZAG
1581415505276,-0.031907797,0.2694664,-0.104854584,ZIGZAG
1581415505298,0.21365714,0.41931915,0.07159519,ZIGZAG
1581415505298,0.3701765,0.80451345,0.42508888,ZIGZAG
1581415505298,0.18756467,1.081265,0.6739359,ZIGZAG
1581415505298,0.48188508,0.9229882,0.32015133,ZIGZAG
1581415505302,0.61445063,0.47850585,-0.38453388,ZIGZAG
1581415505307,0.3846392,0.23301506,-0.90563774,ZIGZAG
1581415505312,0.30190933,-0.07579923,-1.0953035,ZIGZAG
1581415505338,0.028532863,-0.41396713,-0.8992729,ZIGZAG
1581415505340,0.23107708,-0.24241328,-0.42023373,ZIGZAG
1581415505340,0.1677028,0.089767456,-0.17304134,ZIGZAG
1581415505341,0.28948683,0.1883452,-0.046308517,ZIGZAG
1581415505341,0.5120482,0.49418068,0.28415298,ZIGZAG
1581415505343,0.28197205,0.89601016,0.68857765,ZIGZAG
1581415505380,0.44193226,1.1438365,0.80040646,ZIGZAG
1581415505380,0.56673074,1.0066376,0.37468147,ZIGZAG
1581415505380,0.5230841,0.5426867,-0.37337112,ZIGZAG
1581415505380,0.6459185,0.018981218,-0.8642807,ZIGZAG
1581415505380,0.37892073,-0.39231014,-1.0005045,ZIGZAG
1581415505381,-0.15671104,-0.67058206,-0.9250593,ZIGZAG
1581415505381,0.057469666,-0.8670068,-0.82231045,ZIGZAG
1581415505383,0.03832072,-1.0114331,-0.813159,ZIGZAG
1581415505388,0.37443644,-0.96727514,-0.4259081,ZIGZAG
1581415505393,0.7098437,-0.5012696,0.4391861,ZIGZAG
1581415505429,0.5423844,0.15707684,1.4199181,ZIGZAG
1581415505429,0.83195585,0.7114122,1.8997698,ZIGZAG
1581415505429,0.956563,0.90590787,1.4093714,ZIGZAG
1581415505429,0.7737832,0.7058637,0.5258236,ZIGZAG
1581415505429,1.3073186,-0.025328636,-0.6679344,ZIGZAG
1581415505430,1.8340219,-0.4527371,-0.98128223,ZIGZAG
1581415505431,1.155445,-0.62551975,-0.6964617,ZIGZAG
1581415505436,-0.21032977,-0.39355993,-0.9735222,ZIGZAG
1581415505438,-1.1347828,-1.2155933,-1.518342,ZIGZAG
1581415505444,0.6060902,-1.35811,-0.6017275,ZIGZAG
1581415505480,-0.003163159,-0.25856137,-0.6130476,ZIGZAG
1581415505480,0.4727379,-1.1635518,0.12557697,ZIGZAG
1581415505480,2.261948,-0.42717195,3.816431,ZIGZAG
1581415505480,-0.13139844,2.4924695,3.0072718,ZIGZAG
1581415505481,0.10790169,0.44154668,-0.04649639,ZIGZAG
1581415505482,2.2163928,-0.6188743,-0.7984209,ZIGZAG
1581415505482,0.8680358,1.5230069,-1.6519403,ZIGZAG
1581415505485,0.81643724,0.042731047,-0.823596,ZIGZAG
1581415505490,0.45751488,-0.46655488,-0.054376602,ZIGZAG
1581415505495,-0.9930192,-0.011350155,-2.2988567,ZIGZAG
1581415505521,-0.23934448,-2.3504694,-2.9358692,ZIGZAG
1581415505521,0.18939173,-2.015169,-2.2410336,ZIGZAG
1581415505521,-0.17888653,-0.62739086,-0.69844246,ZIGZAG
1581415505521,0.12190199,-0.4867959,1.7627592,ZIGZAG
1581415505522,0.48840773,0.90914965,2.3701286,ZIGZAG
1581415505526,0.18098235,1.1672857,1.3615742,ZIGZAG
1581415505531,0.87088823,1.028053,0.4175701,ZIGZAG
1581415505542,1.1705298,1.473427,0.10623169,ZIGZAG
1581415505543,1.0434018,1.7114902,-0.19382572,ZIGZAG
1581415505547,0.83359456,1.1282475,-1.521307,ZIGZAG
1581415505555,0.6803744,-0.24814415,-1.7475052,ZIGZAG
1581415505556,0.42604172,-0.17219615,-1.5977287,ZIGZAG
1581415505561,-0.24901807,-0.78634477,-2.4376144,ZIGZAG
1581415505567,-0.16678464,-2.0566995,-2.3901443,ZIGZAG
1581415505572,-0.72024584,-1.2001126,-2.1457682,ZIGZAG
1581415505576,-1.2046853,-0.96877146,-1.1600447,ZIGZAG
1581415505588,-0.28803396,-1.2476792,1.7395439,ZIGZAG
1581415505589,-0.17229706,0.37287664,3.4909792,ZIGZAG
1581415505592,-0.022405863,1.4070685,3.1580734,ZIGZAG
1581415505597,0.84697604,1.7793729,1.7069111,ZIGZAG
1581415505603,0.75027144,2.739379,-0.41395664,ZIGZAG
1581415505607,0.74962354,2.1662438,-1.5062809,ZIGZAG
