1581416865949,0.41517264,-0.14826345,-0.7750912,STRAIGTDRIVE
1581416865954,-0.25071317,-0.38851,-0.95176506,STRAIGTDRIVE
1581416865960,-0.29581165,-0.18669605,-0.49273968,STRAIGTDRIVE
1581416865983,-0.043774605,-0.26550913,-3.9100647E-5,STRAIGTDRIVE
1581416865983,-0.34805244,-0.13403511,0.054620743,STRAIGTDRIVE
1581416865983,0.094973505,0.0133776665,-0.3529377,STRAIGTDRIVE
1581416865983,-0.06543654,-0.47893286,-0.76931477,STRAIGTDRIVE
1581416865985,-0.13183928,-0.47801948,-0.5799875,STRAIGTDRIVE
1581416865992,-0.1429959,-0.16150165,-0.023983002,STRAIGTDRIVE
1581416865998,-0.47207576,0.05974579,0.14031792,STRAIGTDRIVE
1581416866001,0.07292485,-0.18513894,-0.24548626,STRAIGTDRIVE
1581416866005,0.2500823,-0.36675167,-0.45864773,STRAIGTDRIVE
1581416866010,-0.2713313,-0.33853745,-0.18642235,STRAIGTDRIVE
1581416866048,-0.27037787,-0.13059592,0.39639664,STRAIGTDRIVE
1581416866048,-0.16873217,0.14907622,0.52562046,STRAIGTDRIVE
1581416866048,-0.3452993,0.087184906,-0.08405781,STRAIGTDRIVE
1581416866048,0.08725804,-0.3316331,-0.8033638,STRAIGTDRIVE
1581416866048,0.26639092,-0.3748064,-0.83108807,STRAIGTDRIVE
1581416866048,0.015984356,-0.3665614,-0.18663979,STRAIGTDRIVE
1581416866048,-0.19253683,0.04729724,0.3630972,STRAIGTDRIVE
1581416866050,-0.21670267,0.20691109,0.28819656,STRAIGTDRIVE
1581416866056,0.34421396,-0.06106043,-0.294919,STRAIGTDRIVE
1581416866060,0.088283,-0.5463877,-0.534565,STRAIGTDRIVE
1581416866089,-0.046081185,-0.41864824,0.12546635,STRAIGTDRIVE
1581416866089,0.14286381,0.35142112,0.89119625,STRAIGTDRIVE
1581416866091,-0.22241229,0.23678446,0.7001457,STRAIGTDRIVE
1581416866091,-0.08357215,-0.064314604,-0.068107605,STRAIGTDRIVE
1581416866091,0.36043167,-0.04483342,-0.53609943,STRAIGTDRIVE
1581416866091,0.11339015,-0.3310609,-0.3108034,STRAIGTDRIVE
1581416866097,-0.064275384,0.07200551,0.45265484,STRAIGTDRIVE
1581416866101,-0.26603585,0.33013296,0.7668896,STRAIGTDRIVE
1581416866106,0.23635542,-0.028398037,0.29469585,STRAIGTDRIVE
1581416866111,0.23551553,-0.04003787,-0.19119644,STRAIGTDRIVE
1581416866136,-0.21984202,0.005877018,-0.16101074,STRAIGTDRIVE
1581416866137,0.14163643,0.18827415,0.380023,STRAIGTDRIVE
1581416866137,1.3017654E-4,0.30370092,0.46004868,STRAIGTDRIVE
1581416866137,-0.19752401,0.15281844,-0.06712532,STRAIGTDRIVE
1581416866137,0.46587968,-0.19263053,-0.601202,STRAIGTDRIVE
1581416866142,0.019486845,-0.29998255,-0.6091442,STRAIGTDRIVE
1581416866146,-0.22072446,-0.08155203,-0.029715538,STRAIGTDRIVE
1581416866151,-0.1696167,0.1569891,0.372509,STRAIGTDRIVE
1581416866156,-0.025764048,0.049346447,0.29762554,STRAIGTDRIVE
1581416866161,0.44677716,0.07005668,0.026578903,STRAIGTDRIVE
1581416866187,0.13697648,-0.076709986,-0.025738716,STRAIGTDRIVE
1581416866187,-0.119707465,0.014762878,0.37252426,STRAIGTDRIVE
1581416866187,0.046851218,0.104513645,0.66571236,STRAIGTDRIVE
1581416866187,-0.14314681,0.08066511,0.25739765,STRAIGTDRIVE
1581416866187,0.31044936,-0.033028126,-0.38714695,STRAIGTDRIVE
1581416866193,0.19149518,-0.07802796,-0.6238432,STRAIGTDRIVE
1581416866198,-0.09225774,-0.3612573,-0.29881,STRAIGTDRIVE
1581416866203,-0.10967225,-0.014209509,0.2757616,STRAIGTDRIVE
1581416866207,-0.3794402,0.35077596,0.30196095,STRAIGTDRIVE
1581416866229,0.0596056,0.077177525,-0.2594309,STRAIGTDRIVE
1581416866230,0.30087495,-0.2374587,-0.47302818,STRAIGTDRIVE
1581416866230,-0.086098254,-0.17596126,-0.19307613,STRAIGTDRIVE
1581416866230,-0.09632027,-0.28471804,0.40151596,STRAIGTDRIVE
1581416866233,0.01600951,-0.069389105,0.70506096,STRAIGTDRIVE
1581416866238,-0.053221166,0.13201404,0.53042793,STRAIGTDRIVE
1581416866243,0.2442773,-0.093260765,-0.038324356,STRAIGTDRIVE
1581416866267,0.06772977,-0.3249476,-0.3185482,STRAIGTDRIVE
1581416866267,-0.12963963,0.09991932,0.018816948,STRAIGTDRIVE
1581416866267,0.17651147,0.2975042,0.23598003,STRAIGTDRIVE
1581416866267,-0.03425491,0.05208969,-0.03864956,STRAIGTDRIVE
1581416866269,0.20456994,0.0058038235,-0.47300434,STRAIGTDRIVE
1581416866275,0.51337916,-0.23998737,-0.65647316,STRAIGTDRIVE
1581416866309,-0.06318039,-0.34918022,-0.40539646,STRAIGTDRIVE
1581416866310,-0.07388228,0.047405005,0.0056085587,STRAIGTDRIVE
1581416866310,0.123114526,0.029597044,0.019183159,STRAIGTDRIVE
1581416866310,0.07130456,-0.06906772,-0.18960667,STRAIGTDRIVE
1581416866310,0.204543,-0.26130104,-0.24216175,STRAIGTDRIVE
1581416866311,-0.13913739,-0.43215466,0.046583176,STRAIGTDRIVE
1581416866312,0.15314639,0.056960583,0.33209038,STRAIGTDRIVE
1581416866315,0.11726332,0.11333156,0.09400463,STRAIGTDRIVE
1581416866321,-0.06492305,-0.10664296,-0.5531082,STRAIGTDRIVE
1581416866324,0.24740702,-0.20050931,-0.7766514,STRAIGTDRIVE
1581416866359,-0.014253557,-0.30370712,-0.47734928,STRAIGTDRIVE
1581416866359,0.0021089911,0.040373087,0.043431282,STRAIGTDRIVE
1581416866359,0.13660717,0.07684255,0.07807255,STRAIGTDRIVE
1581416866359,0.18182045,-0.13934088,-0.34923172,STRAIGTDRIVE
1581416866359,0.16251367,-0.25408196,-0.6891279,STRAIGTDRIVE
1581416866361,-0.09785074,-0.27431774,-0.5828333,STRAIGTDRIVE
